"Throttle", "Brake", "Gear", "Boost", "RPM", "Speed"
0, 70.147377252579, 3, 0, 7585.2783203125, 134.63409677521
0, 68.366664648056, 3, 0, 7468.9311523438, 132.72490645714
0, 67.678958177567, 3, 0, 7278.9150390625, 129.93994101577
0, 67.678958177567, 3, 0, 7154.34765625, 127.84252743608
0, 67.268425226212, 3, 0, 7051.4267578125, 125.98644228017
0, 67.268425226212, 3, 0, 6890.1918945313, 123.16423318746
0, 67.268425226212, 3, 0, 6789.2192382813, 121.2543699568
0, 67.268425226212, 3, 0, 6669.3603515625, 118.98670949441
0, 67.268425226212, 3, 0, 6530.6713867188, 116.83856654595
0, 67.268425226212, 3, 0, 6388.3725585938, 114.63729783595
0, 66.857904195786, 3, 0, 6220.8920898438, 111.87096108672
0, 66.857904195786, 3, 0, 6101.9560546875, 109.97512602342
0, 64.800000190735, 3, 0, 5969.994140625, 107.60912419401
0, 63.978952169418, 3, 0, 5851.8979492188, 105.36591517751
0, 64.389479160309, 3, 0, 5762.2177734375, 103.46250641445
0, 62.747371196747, 3, 0, 5600.2758789063, 100.57483940721
0, 60.689479112625, 3, 0, 5487.619140625, 98.600932751737
0, 59.868425130844, 3, 0, 5378.939453125, 96.406489297907
0, 60.114747285843, 3, 0, 5239.3701171875, 94.263935643728
0, 58.221054077148, 3, 0, 5160.04296875, 92.415245659742
0, 57.810533046722, 3, 0, 5005.7397460938, 89.366155164344
0, 57.071590423584, 3, 0, 4913.4633789063, 87.876573904976
0, 54.93158698082, 3, 0, 4762.212890625, 85.509597038968
0, 54.93158698082, 3, 0, 4691.1704101563, 83.354903492533
0, 52.140003442764, 3, 0, 4567.1889648438, 81.096382281611
0, 51.642107963562, 3, 0, 4462.525390625, 79.029599957212
0, 51.231580972672, 3, 0, 4346.5581054688, 77.034949741497
0, 48.409473896027, 3, 0, 4240.1606445313, 74.940749662697
0, 29.947373270988, 3, 0, 4128.2563476563, 72.784696558192
0, 15.410526096821, 3, 0, 4061.2143554688, 71.138402198728
0, 6.5578952431679, 3, 0, 4014.3227539063, 69.924570901538
0, 0, 3, 0, 3946.4638671875, 68.429956530731
0, 0, 3, 0, 3874.4997558594, 67.602871439116
0, 0, 3, 0, 3788.6687011719, 66.622410344484
0, 0, 3, 0, 3712.158203125, 65.310752664387
0, 0, 3, 0, 3656.6638183594, 64.454567536922
0, 0, 3, 0, 3586.7556152344, 63.135521551357
0, 0, 3, 0, 3514.3061523438, 61.682469832037
0, 0, 3, 0, 3445.5258789063, 60.231210257445
0, 0, 3, 0, 3357.2529296875, 59.220207171435
1.7115820199251, 0, 3, 0, 3308.9377441406, 57.936756888052
13.574741780758, 0, 3, 0, 3366.7180175781, 56.942250459929
19.505266845226, 0, 3, 0, 3426.4226074219, 56.434915573467
23.263157904148, 0, 3, 0, 3436.1071777344, 55.912913939346
26.854738593102, 0, 3, 0, 3382.9484863281, 55.692088749883
31.868422031403, 0, 3, 0, 3393.8666992188, 55.351828443956
33.70526432991, 0, 3, 0, 3391.5288085938, 55.098792714575
33.70526432991, 0, 3, 0, 3389.7897949219, 54.868292690163
35.541054606438, 0, 3, 0, 3396.109375, 54.568434604845
38.968425989151, 0, 3, 0, 3393.0087890625, 54.514038549157
43.227371573448, 0, 3, 0, 3415.6176757813, 54.290885631485
47.489479184151, 0, 3, 0, 3428.9851074219, 54.161161132358
50.54737329483, 0, 3, 0, 3549.0847167969, 53.900778296238
54.685270786285, 0, 3, 0, 3592.5834960938, 53.974585819918
57.646322250366, 0, 3, 0, 3539.3037109375, 54.250483410875
61.843156814575, 0, 3, 0, 3469.1428222656, 54.673978883055
67.268425226212, 0, 3, 0, 3488.1489257813, 54.911087870304
74.093693494797, 0, 3, 0, 3564.8850097656, 55.316895354671
77.547377347946, 0, 3, 0, 3621.8256835938, 55.636391500992
82.07368850708, 0, 3, 0, 3668.1958007813, 56.209719885463
83.715790510178, 0, 3, 0, 3685.9645996094, 56.774914954108
87.964922189713, 0, 3, 0, 3648.583984375, 57.710479733401
94.326323270798, 0, 3, 0, 3550.2990722656, 58.845978513135
100, 0, 3, 0, 3519.083984375, 59.684297124961
100, 0, 3, 0, 3558.3110351563, 60.696323312751
100, 0, 3, 0, 3610.5375976563, 61.468950550584
100, 0, 3, 0, 3681.1342773438, 62.461249413457
100, 0, 3, 0, 3731.8483886719, 63.220528262972
100, 0, 3, 0, 3807.1313476563, 64.38849850791
100, 0, 3, 0, 3852.9084472656, 65.175359906743
100, 0, 3, 0, 3916.6162109375, 66.221642838011
100, 0, 3, 0, 3964.5109863281, 67.05442708719
100, 0, 3, 0, 4034.1635742188, 68.119421108049
100, 0, 3, 0, 4109.6225585938, 69.202721097662
100, 0, 3, 0, 4163.1845703125, 70.043793157901
100, 0, 3, 0, 4241.5810546875, 71.174382422384
100, 0, 3, 0, 4293.958984375, 72.097618481911
100, 0, 3, 0, 4356.7827148438, 73.10177571239
100, 0, 3, 0, 4443.2866210938, 74.324073348467
100, 0, 3, 0, 4514.7700195313, 75.61349744761
100, 0, 3, 0, 4566.3286132813, 76.541471361015
100, 0, 3, 0, 4653.00390625, 77.806038893434
100, 0, 3, 0, 4705.6049804688, 78.803576861393
100, 0, 3, 0, 4791.1875, 80.155389569723
100, 0, 3, 0, 4895.0390625, 81.561419805913
100, 0, 3, 0, 4990.85546875, 82.519777782234
100, 0, 3, 0, 5237.3686523438, 83.629465558013
100, 0, 3, 0, 5374.1982421875, 84.561147357063
100, 0, 3, 0, 5435.2055664063, 86.096960457246
100, 0, 3, 0, 5434.4267578125, 87.333334325861
100, 0, 3, 0, 5446.3388671875, 89.027110220933
100, 0, 3, 0, 5519.962890625, 90.58257511503
100, 0, 3, 0, 5645.4858398438, 91.655280164738
100, 0, 3, 0, 5755.173828125, 93.178081332893
100, 0, 3, 0, 5777.1372070313, 94.903456653397
100, 0, 3, 0, 5782.1259765625, 96.243568922584
100, 0, 3, 0, 5884.5859375, 97.803847201563
100, 0, 3, 0, 6113.9453125, 98.980256319569
100, 0, 3, 0, 6311.8046875, 99.826045634321
100, 0, 3, 0, 6710.2241210938, 100.78930625944
100, 0, 3, 0, 6871.4047851563, 102.27401920228
100, 0, 3, 0, 6710.1201171875, 104.07761031051
100, 0, 3, 0, 6595.2958984375, 105.7003046645
100, 0, 3, 0, 6554.626953125, 107.54238225242
100, 0, 3, 0, 6816.2421875, 108.7972886828
100, 0, 3, 0, 6982.7768554688, 109.73407225783
100, 0, 3, 0, 7232.1865234375, 110.62742550565
100, 0, 3, 0, 7151.6962890625, 112.38501823253
100, 0, 3, 0, 7009.2587890625, 113.86882480333
100, 0, 3, 0, 6877.384765625, 115.65634154065
100, 0, 3, 0, 6913.5747070313, 117.29477380925
100, 0, 3, 0, 7165.2045898438, 118.26510001646
0, 0, 0, 0, 6944.7934570313, 118.33767844471
0, 0, 4, 0, 6582.455078125, 118.18535300929
0, 0, 4, 0, 5655.52734375, 118.55413656886
100, 0, 4, 0, 5591.8256835938, 119.32496479551
100, 0, 4, 0, 5728.1064453125, 120.45828690904
100, 0, 4, 0, 5840.6450195313, 121.23252089732
100, 0, 4, 0, 5866.4140625, 122.38883190185
100, 0, 4, 0, 5772.5380859375, 123.94113136024
100, 0, 4, 0, 5842.306640625, 124.79899876915
100, 0, 4, 0, 6017.6684570313, 125.8250668572
100, 0, 4, 0, 6166.986328125, 126.87610137526
100, 0, 4, 0, 6143.0327148438, 127.98074917314
100, 0, 4, 0, 6092.4125976563, 129.39743614733
100, 0, 4, 0, 6145.2329101563, 130.60495717247
100, 0, 4, 0, 6207.2001953125, 131.48459124341
100, 0, 4, 0, 6261.9848632813, 132.69560042764
100, 0, 4, 0, 6303.046875, 133.76638286998
100, 0, 4, 0, 6356.8022460938, 134.64980722401
100, 0, 4, 0, 6409.6020507813, 135.84171393072
100, 0, 4, 0, 6444.2768554688, 137.09621524026
100, 0, 4, 0, 6476.7416992188, 138.00128266013
100, 0, 4, 0, 6514.9736328125, 139.07648709942
100, 0, 4, 0, 6604.8442382813, 140.15262537658
100, 0, 4, 0, 6759.5673828125, 141.12222373957
100, 0, 4, 0, 6812.56640625, 141.95597615888
100, 0, 4, 0, 6805.7685546875, 143.1962776397
100, 0, 4, 0, 6789.1801757813, 144.29278182208
100, 0, 4, 0, 6785.6640625, 145.2164298689
100, 0, 4, 0, 6818.9580078125, 146.39513924929
100, 0, 4, 0, 6890.1513671875, 147.49157476712
100, 0, 4, 0, 6946.5073242188, 148.25280368983
100, 0, 4, 0, 7057.3706054688, 149.25497651484
100, 0, 4, 0, 7131.3671875, 150.02996581316
100, 0, 4, 0, 7182.1762695313, 151.0941564588
100, 0, 4, 0, 7188.1796875, 152.23223015912
100, 0, 4, 0, 7196.72265625, 153.07986655024
100, 0, 4, 0, 7228.5717773438, 154.0208180634
100, 0, 4, 0, 7265.435546875, 155.0837040826
100, 0, 4, 0, 7311.0229492188, 156.12601820294
100, 0, 4, 0, 7361.4497070313, 156.87691997748
100, 0, 4, 0, 7412.78515625, 157.78833200168
100, 0, 4, 0, 7465.755859375, 158.79294928463
100, 0, 4, 0, 7508.5751953125, 159.56965519668
100, 0, 4, 0, 7526.7426757813, 160.7566729875
100, 0, 4, 0, 7569.3037109375, 161.46240722173
100, 0, 4, 0, 7631.4379882813, 162.31677273865
0, 0, 0, 0, 7424.5219726563, 162.5797991599
0, 0, 5, 0, 7181.2583007813, 162.43155239869
0, 0, 5, 0, 6442.8251953125, 162.52272518681
100, 0, 5, 0, 6190.5634765625, 163.00642573552
100, 0, 5, 0, 6232.0903320313, 163.99721397831
100, 0, 5, 0, 6263.2954101563, 164.67692434849
100, 0, 5, 0, 6297.5390625, 165.51195392842
100, 0, 5, 0, 6338.0209960938, 166.4177354596
100, 0, 5, 0, 6370.3447265625, 167.33972182434
100, 0, 5, 0, 6384.7177734375, 168.05640118767
100, 0, 5, 0, 6428.2314453125, 168.94750223829
100, 0, 5, 0, 6452.970703125, 169.66694191649
100, 0, 5, 0, 6498.0712890625, 170.54983068705
100, 0, 5, 0, 6543.9423828125, 171.42475436993
100, 0, 5, 0, 6584.810546875, 172.08169557567
100, 0, 5, 0, 6612.4790039063, 172.9876831005
100, 0, 5, 0, 6634.8256835938, 173.69315640944
100, 0, 5, 0, 6604.2885742188, 174.69575495466
100, 0, 5, 0, 6647.0004882813, 175.33036644908
100, 0, 5, 0, 6710.7006835938, 176.18054342851
100, 0, 5, 0, 6739.5883789063, 176.95010822746
100, 0, 5, 0, 6757.791015625, 177.84538408265
100, 0, 5, 0, 6774.1606445313, 178.51447891356
100, 0, 5, 0, 6804.271484375, 179.40479718831
100, 0, 5, 0, 6836.5009765625, 180.25710276876
100, 0, 5, 0, 6878.453125, 180.8684644469
100, 0, 5, 0, 6938.6889648438, 181.6615125216
100, 0, 5, 0, 6911.4204101563, 182.50279057548
100, 0, 5, 0, 6915.2583007813, 183.16869937132
100, 0, 5, 0, 6950.263671875, 184.03737458024
100, 0, 5, 0, 6995.8989257813, 184.83304564071
100, 0, 5, 0, 7034.1323242188, 185.50560116488
100, 0, 5, 0, 7059.87109375, 186.13936121889
100, 0, 5, 0, 7085.6459960938, 186.95256920516
100, 0, 5, 0, 7104.501953125, 187.76819418356
100, 0, 5, 0, 7130.3251953125, 188.48727680611
100, 0, 5, 0, 7156.5668945313, 189.05219378333
100, 0, 5, 0, 7190.951171875, 189.84529678966
100, 0, 5, 0, 7212.6396484375, 190.53059645413
100, 0, 5, 0, 7230.080078125, 191.31360577176
100, 0, 5, 0, 7249.78515625, 191.89133555382
100, 0, 5, 0, 7286.99609375, 192.62777657435
100, 0, 5, 0, 7315.244140625, 193.20313056302
100, 0, 5, 0, 7339.341796875, 193.85496312632
100, 0, 5, 0, 7362.5810546875, 194.62055911434
100, 0, 5, 0, 7374.826171875, 195.37422120375
100, 0, 5, 0, 7398.740234375, 195.91432281297
100, 0, 5, 0, 7435.8012695313, 196.5172524845
100, 0, 5, 0, 7451.8471679688, 197.24909298025
100, 0, 5, 0, 7476.060546875, 197.77510462403
100, 0, 5, 0, 7514.14453125, 198.56403282579
100, 0, 5, 0, 7517.9116210938, 199.11698843858
100, 0, 5, 0, 7543.4990234375, 199.71353230705
100, 0, 5, 0, 7586.5986328125, 200.36574939183
100, 0, 5, 0, 7617.5708007813, 200.85902177866
100, 0, 5, 0, 7626.1528320313, 201.67117233088
100, 0, 5, 0, 7632.451171875, 202.19781568851
100, 0, 5, 0, 7648.3061523438, 202.87271954026
100, 0, 5, 0, 7665.4814453125, 203.39167246841
100, 0, 5, 0, 7689.4624023438, 203.93660806188
100, 0, 5, 0, 7721.6416015625, 204.60270911845
100, 0, 5, 0, 7744.7573242188, 205.23799352545
100, 0, 5, 0, 7765.4028320313, 205.77287662896
100, 0, 5, 0, 7785.7265625, 206.25977694565
100, 0, 5, 0, 7809.3862304688, 206.87609620423
100, 0, 5, 0, 7829.8017578125, 207.43038390927
100, 0, 5, 0, 7856.0888671875, 208.02894651548
0, 0, 0, 0, 7776.6728515625, 208.33336392685
0, 0, 0, 0, 7535.62109375, 208.03862821689
0, 0, 6, 0, 7038.2412109375, 207.78110869246
100, 0, 6, 0, 6347.05859375, 207.92936918658
100, 0, 6, 0, 6373.6674804688, 208.30838376394
100, 0, 6, 0, 6385.5307617188, 208.90875911425
100, 0, 6, 0, 6399.7534179688, 209.41737116132
100, 0, 6, 0, 6414.7846679688, 209.85344597887
100, 0, 6, 0, 6430.76953125, 210.39242148949
100, 0, 6, 0, 6443.5629882813, 210.85296835229
100, 0, 6, 0, 6463.408203125, 211.40336964386
100, 0, 6, 0, 6470.3735351563, 211.81703235263
100, 0, 6, 0, 6482.7270507813, 212.30065050388
100, 0, 6, 0, 6509.0634765625, 212.81021012173
100, 0, 6, 0, 6535.5571289063, 213.23398025211
100, 0, 6, 0, 6549.427734375, 213.7932392705
100, 0, 6, 0, 6550.3247070313, 214.19044995333
100, 0, 6, 0, 6562.140625, 214.71227305963
100, 0, 6, 0, 6574.2666015625, 215.178821204
100, 0, 6, 0, 6592.005859375, 215.68237954027
100, 0, 6, 0, 6600.8129882813, 216.06931800659
100, 0, 6, 0, 6619.310546875, 216.57788885493
100, 0, 6, 0, 6636.6796875, 217.00538060386
100, 0, 6, 0, 6655.9809570313, 217.36434513292
100, 0, 6, 0, 6694.212890625, 217.83239016447
100, 0, 6, 0, 6697.2641601563, 218.26891816804
100, 0, 6, 0, 6686.228515625, 218.81978637855
100, 0, 6, 0, 6686.5708007813, 219.20287963012
100, 0, 6, 0, 6705.9213867188, 219.67089719585
100, 0, 6, 0, 6732.2075195313, 220.07857235594
100, 0, 6, 0, 6781.865234375, 220.48830745251
100, 0, 6, 0, 6797.1469726563, 220.84164148856
100, 0, 6, 0, 6772.4975585938, 221.38944726018
100, 0, 6, 0, 6760.9282226563, 221.78366416868
100, 0, 6, 0, 6785.9731445313, 222.24147818244
100, 0, 6, 0, 6812.49609375, 222.61038533819
100, 0, 6, 0, 6835.3120117188, 222.95265064895
100, 0, 6, 0, 6845.0458984375, 223.42157458672
100, 0, 6, 0, 6846.2446289063, 223.91123521828
100, 0, 6, 0, 6859.236328125, 224.23280503398
100, 0, 6, 0, 6864.8481445313, 224.71088882258
100, 0, 6, 0, 6888.0859375, 225.14119581802
100, 0, 6, 0, 6915.22265625, 225.50709546653
100, 0, 6, 0, 6926.1391601563, 225.86067669496
100, 0, 6, 0, 6939.17578125, 226.30971537935
100, 0, 6, 0, 6947.9765625, 226.76927347265
100, 0, 6, 0, 6932.3662109375, 227.15266884823
100, 0, 6, 0, 6938.0361328125, 227.60449531331
100, 0, 6, 0, 6965.3696289063, 227.97208410973
100, 0, 6, 0, 6985.1318359375, 228.27472997573
100, 0, 6, 0, 7008.744140625, 228.76053165964
100, 0, 6, 0, 7015.1328125, 229.168014559
100, 0, 6, 0, 7018.892578125, 229.54830629698
100, 0, 6, 0, 7031.9047851563, 229.87996980137
100, 0, 6, 0, 7043.8671875, 230.31225433582
100, 0, 6, 0, 7049.40234375, 230.64534606284
100, 0, 6, 0, 7053.3720703125, 231.0842498598
100, 0, 6, 0, 7063.7880859375, 231.45506589002
100, 0, 6, 0, 7080.9482421875, 231.8774352636
100, 0, 6, 0, 7097.9448242188, 232.18884272605
100, 0, 6, 0, 7107.044921875, 232.60692743177
100, 0, 6, 0, 7125.2221679688, 232.93223259893
100, 0, 6, 0, 7135.8686523438, 233.24462883089
100, 0, 6, 0, 7162.875, 233.6106658085
100, 0, 6, 0, 7151.521484375, 234.05888051831
100, 0, 6, 0, 7154.2841796875, 234.34724415813
100, 0, 6, 0, 7171.578125, 234.73335864985
100, 0, 6, 0, 7202.009765625, 235.08552538857
100, 0, 6, 0, 7207.1616210938, 235.38594652319
100, 0, 6, 0, 7203.3447265625, 235.75972886192
100, 0, 6, 0, 7208.9243164063, 236.14996322658
100, 0, 6, 0, 7224.9331054688, 236.52108138082
100, 0, 6, 0, 7241.298828125, 236.79444868314
100, 0, 6, 0, 7263.1469726563, 237.15529462085
100, 0, 6, 0, 7271.087890625, 237.50394573466
100, 0, 6, 0, 7272.4379882813, 237.79055156203
100, 0, 6, 0, 7278.6943359375, 238.1816373671
100, 0, 6, 0, 7285.5458984375, 238.55964944205
100, 0, 6, 0, 7289.9609375, 238.84191566992
100, 0, 6, 0, 7314.16015625, 239.18095374688
100, 0, 6, 0, 7324.8168945313, 239.46157202558
100, 0, 6, 0, 7353.9028320313, 239.79366125018
100, 0, 6, 0, 7380.7602539063, 240.13080418558
100, 0, 6, 0, 7356.6943359375, 240.45737278045
100, 0, 6, 0, 7336.4052734375, 240.84892550445
100, 0, 6, 0, 7351.447265625, 241.10520906699
100, 0, 6, 0, 7370.4633789063, 241.43441438054
100, 0, 6, 0, 7388.1967773438, 241.76831634923
100, 0, 6, 0, 7407.19140625, 242.01152618166
100, 0, 6, 0, 7416.0727539063, 242.36652189979
100, 0, 6, 0, 7417.6611328125, 242.65414396249
81.497901678085, 22.92842566967, 6, 0, 7401.16796875, 242.88958096797
40.000000596046, 57.155793905258, 0, 0, 7458.7739257813, 242.19568450197
40.000000596046, 66.775798797607, 0, 0, 7686.2456054688, 240.70635043498
40.000000596046, 72.615796327591, 5, 0, 7918.67578125, 238.32352579107
40.000000596046, 72.2052693367, 5, 0, 8094.7299804688, 236.33178695224
0, 76.315796375275, 5, 0, 8367.2041015625, 233.49107963003
0, 78.784215450287, 5, 0, 8355.751953125, 230.80464781643
0, 79.851585626602, 5, 0, 8299.44140625, 228.79066166373
0, 80.836850404739, 5, 0, 8222.28515625, 226.02843792098
0, 80.836850404739, 5, 0, 8151.1000976563, 223.99437425416
0, 80.836850404739, 5, 0, 8041.6118164063, 221.21698937901
0, 80.836850404739, 5, 0, 7927.7543945313, 218.50441010516
0, 80.836850404739, 5, 0, 7845.8364257813, 216.59056433067
0, 81.663167476654, 5, 0, 7746.7954101563, 213.82038923315
0, 81.663167476654, 5, 0, 7680.3100585938, 211.87282916512
0, 80.426317453384, 5, 0, 7568.26171875, 209.18759211467
0, 80.426317453384, 5, 0, 7504.7524414063, 207.12815003056
0, 80.426317453384, 5, 0, 7417.0551757813, 204.42132484591
0, 80.836850404739, 5, 0, 7325.2241210938, 201.73799666993
0, 80.426317453384, 5, 0, 7265.3276367188, 199.69121632864
0, 80.426317453384, 5, 0, 7158.0561523438, 197.18906643155
0, 80.426317453384, 5, 0, 7070.7958984375, 195.32985017221
0, 80.426317453384, 5, 0, 6959.5659179688, 192.96682838422
0, 80.836850404739, 5, 0, 6825.4287109375, 190.64317884861
0, 80.836850404739, 5, 0, 6757.1616210938, 188.66699939656
40.000000596046, 80.836850404739, 0, 0, 7101.4848632813, 185.8005566014
40.000000596046, 80.426317453384, 4, 0, 7363.919921875, 183.88721894457
40.000000596046, 80.015796422958, 4, 0, 7919.0234375, 181.42261482285
0, 80.426317453384, 4, 0, 7963.8979492188, 178.83218978161
16.000001132488, 80.015796422958, 4, 0, 7932.9379882813, 177.09091175156
15.999999642372, 80.015796422958, 4, 0, 7843.333984375, 174.87893823838
7.9999983310699, 79.358953237534, 4, 0, 7773.2153320313, 173.23593291081
0, 76.315796375275, 4, 0, 7623.7666015625, 171.00081944463
0, 73.76526594162, 4, 0, 7492.427734375, 168.49259960141
0, 70.96843123436, 4, 0, 7409.5893554688, 166.72595688698
0, 67.678958177567, 4, 0, 7323.4946289063, 164.48136771304
0, 67.678958177567, 4, 0, 7260.1923828125, 162.82877681444
0, 67.268425226212, 4, 0, 7163.8393554688, 160.6066272151
0, 63.978952169418, 4, 0, 7069.1083984375, 158.51266059577
0, 63.322108983994, 4, 0, 7001.0209960938, 156.9774998088
0, 60.525268316269, 4, 0, 6918.0776367188, 155.22912186439
0, 57.810533046722, 4, 0, 6829.2504882813, 153.55435231648
0, 54.93158698082, 4, 0, 6760.2958984375, 151.5988820924
0, 54.93158698082, 4, 0, 6698.7377929688, 150.02632659207
0, 54.521059989929, 4, 0, 6623.2836914063, 148.13614262114
0, 54.521059989929, 4, 0, 6560.681640625, 146.77258827494
40.000000596046, 54.110527038574, 0, 0, 6669.8833007813, 145.08220440859
40.000000596046, 54.110527038574, 3, 0, 6995.2807617188, 143.46703568917
40.000000596046, 54.110527038574, 3, 0, 7384.9951171875, 141.96328206689
24.000000953674, 54.110527038574, 3, 0, 7814.0791015625, 140.43903894321
7.9999983310699, 54.521059989929, 3, 0, 7878.9653320313, 138.68747496373
0, 54.521059989929, 3, 0, 7831.513671875, 137.53257844892
7.9999983310699, 54.521059989929, 3, 0, 7759.9907226563, 136.22567235561
0, 54.521059989929, 3, 0, 7667.3403320313, 134.74790139866
0, 54.93158698082, 3, 0, 7502.2231445313, 133.00606031932
0, 54.93158698082, 3, 0, 7396.8896484375, 131.3931437971
0, 54.93158698082, 3, 0, 7312.7333984375, 130.04605520974
0, 55.347377061844, 3, 0, 7224.9204101563, 128.75138513906
0, 55.347377061844, 3, 0, 7103.6635742188, 126.83074157421
0, 54.93158698082, 3, 0, 6970.8979492188, 124.84206517426
0, 54.93158698082, 3, 0, 6892.7431640625, 123.14495218211
0, 54.93158698082, 3, 0, 6842.3002929688, 121.63814985386
0, 54.521059989929, 3, 0, 6742.2846679688, 119.68079822114
0, 54.521059989929, 3, 0, 6642.0278320313, 117.96404716799
0, 54.521059989929, 3, 0, 6553.0727539063, 116.64978023503
0, 53.700011968613, 3, 0, 6406.3754882813, 114.48624269469
0, 53.289479017258, 3, 0, 6299.3271484375, 112.74981924826
0, 52.878952026367, 3, 0, 6227.2875976563, 111.2689446537
0, 53.700011968613, 3, 0, 6113.2158203125, 109.18530518253
0, 52.878952026367, 3, 0, 6026.9194335938, 107.75347767529
0, 52.878952026367, 3, 0, 5892.443359375, 106.10488991989
0, 52.550530433655, 3, 0, 5766.1748046875, 104.18498793218
0, 52.878952026367, 3, 0, 5669.2446289063, 102.45793033023
0, 52.468425035477, 3, 0, 5566.0073242188, 100.64043465083
0, 52.057898044586, 3, 0, 5484.8115234375, 99.03910183803
0, 51.642107963562, 3, 0, 5361.4931640625, 96.558814733325
0, 50.492638349533, 3, 0, 5252.998046875, 94.735695427373
0, 36.20947599411, 3, 0, 5164.6044921875, 92.967143838481
0, 9.0642131865025, 3, 0, 5114.0541992188, 91.689420178482
0, 0.1736851525493, 3, 0, 5077.4482421875, 90.325618639903
0, 0, 3, 0, 5043.3061523438, 89.494784463915
0, 0, 3, 0, 4989.3793945313, 88.736617980093
0, 0, 3, 0, 4953.6596679688, 87.962686115829
0, 0, 3, 0, 4916.1103515625, 87.323741888371
0, 0, 3, 0, 4864.8876953125, 86.327639009485
0, 0, 3, 0, 4841.5068359375, 85.667401905393
0, 0, 3, 0, 4807.5346679688, 84.911872140252
11.04474067688, 0, 3, 0, 4881.5864257813, 84.331677300886
19.840003550053, 0, 3, 0, 4926.4594726563, 84.025914064357
27.941054105759, 0, 3, 0, 4946.6337890625, 83.947293155795
33.121052384377, 0, 3, 0, 4946.775390625, 83.98336950982
36.631581187248, 0, 3, 0, 4973.71875, 84.064592804787
37.047371268272, 0, 3, 0, 4990.6762695313, 84.149269926567
37.047371268272, 0, 3, 0, 4989.3364257813, 84.294783838728
37.463161349297, 0, 3, 0, 4987.0541992188, 84.454600576438
40.555787086487, 0, 3, 0, 5016.357421875, 84.637928055712
44.147369265556, 0, 3, 0, 5035.5029296875, 84.783366436869
48.74210357666, 0, 3, 0, 5084.353515625, 85.000092352759
49.157893657684, 0, 3, 0, 5098.5380859375, 85.296675139091
49.157893657684, 0, 3, 0, 5096.8837890625, 85.575096152224
49.157893657684, 0, 3, 0, 5119.447265625, 85.920410168955
49.157893657684, 0, 3, 0, 5141.6865234375, 86.139573676332
49.157893657684, 0, 3, 0, 5159.2915039063, 86.395307922488
49.157893657684, 0, 3, 0, 5182.3735351563, 86.696752158887
49.578946828842, 0, 3, 0, 5181.6586914063, 87.011558516514
49.578946828842, 0, 3, 0, 5205.1953125, 87.312480902341
50, 0, 3, 0, 5237.23828125, 87.563147704783
51.642107963562, 0, 3, 0, 5255.66015625, 87.785387383954
55.347377061844, 0, 3, 0, 5279.8452148438, 88.118053390766
61.841058731079, 0, 3, 0, 5306.5556640625, 88.581594027901
66.693693399429, 0, 3, 0, 5332.5649414063, 88.988307884314
72.2052693367, 0, 3, 0, 5409.181640625, 89.611246405409
73.026323318481, 0, 3, 0, 5449.3984375, 90.183668417833
73.026323318481, 0, 3, 0, 5453.92578125, 90.756701544743
73.026323318481, 0, 3, 0, 5475.1884765625, 91.379749929117
71.794736385345, 0, 3, 0, 5511.0776367188, 92.131468811791
71.794736385345, 0, 3, 0, 5523.669921875, 92.311884914189
71.794736385345, 0, 3, 0, 5564.1518554688, 93.302281769056
70.722109079361, 0, 3, 0, 5614.2421875, 94.014291943065
70.147377252579, 0, 3, 0, 5664.5986328125, 94.635362788429
69.736844301224, 0, 3, 0, 5714.4873046875, 95.139236981624
69.326323270798, 0, 3, 0, 5746.5219726563, 96.003016408205
68.915796279907, 0, 3, 0, 5772.560546875, 96.566594426722
68.915796279907, 0, 3, 0, 5826.146484375, 97.173314381353
68.915796279907, 0, 3, 0, 5882.8852539063, 97.878876954214
68.915796279907, 0, 3, 0, 5915.3994140625, 98.52398725817
68.915796279907, 0, 3, 0, 5938.9965820313, 98.933392764902
68.915796279907, 0, 3, 0, 6040.7216796875, 99.588377030998
68.915796279907, 0, 3, 0, 6130.1245117188, 100.21561395286
68.915796279907, 0, 3, 0, 6180.9765625, 100.85405692911
68.915796279907, 0, 3, 0, 6259.1372070313, 101.3107379778
69.736844301224, 0, 3, 0, 6320.3564453125, 102.1443256022
71.296840906143, 0, 3, 0, 6312.7514648438, 102.89686845947
72.944217920303, 0, 3, 0, 6389.5009765625, 103.5487559544
76.315796375275, 0, 3, 0, 6518.9951171875, 104.09621153683
81.24737739563, 0, 3, 0, 6692.8422851563, 104.51060208981
89.966320991516, 0, 3, 0, 6801.7275390625, 105.49332224811
95.970529317856, 0, 3, 0, 6909.8359375, 106.15001626147
100, 0, 3, 0, 6991.8432617188, 107.05493948579
100, 0, 3, 0, 7092.3740234375, 107.68627568122
100, 0, 3, 0, 7201.177734375, 108.86076905831
100, 0, 3, 0, 7342.2919921875, 109.64725966858
100, 0, 3, 0, 7581.0727539063, 110.51342862147
100, 0, 3, 0, 7861.1684570313, 111.15733729581
100, 0, 3, 0, 7830.0913085938, 112.43925635976
100, 0, 3, 0, 7880.5717773438, 113.549102064
100, 0, 3, 0, 7766.5063476563, 115.2100357053
100, 0, 3, 0, 7770.697265625, 116.23996274101
100, 0, 3, 0, 7618.79296875, 117.45954126094
100, 0, 3, 0, 7357.2529296875, 119.93477465484
100, 0, 3, 0, 7292.189453125, 121.47268202377
